M671410003228696576,1, التحكيم يساعدهم محليا واذا ذهبوا الى اسيا فقدوا المساعده ويبكون ويتباكون نيشمورا نيشمورا الوعد اسيا تربيكم ياحوش محلي ,neg,
M671411600503480320,4, التحكيم ينحرالتعاون لاحول ولا قوه الا بالله الهلال_التعاون قروب_العالميات,neg,
M671414253551796224,56, التعاون لم يخسر بالدوري الا قدام الهلال النصراوي يشجع السكري وهو متعادل معه مسيار كالعاده الهلال_التعاون,neg,
M671411256499306496,1, التعاون هو الخسر الفقراوي هو الي يصايح الهلال_التعاون,neg,
M671415491009912832,1, التعاون يحشر الهلال ويخسر بسبب التحكيم النصر يحشر التعاون ويتعادل بسبب التحكيم ابحث عن المستفيد الهلال_التعاون,neg,
M671408311162507264,5, التعاون يلعب على باب واحد لانه وبكل بساطه يلعب مع صغير الرياض هلال_بلنتي وينظلم مره ومرتين وثلاث طبيعيه النتيجه مع الحنفوش ا ,neg,
M671413011295412224,1, التعاون_الهلال الهلال_التعاون دعوه مظلوم ان شاا الله ياخذ حقها من كل ظالم ,neg,
M671411781319925760,21, التعاون_الهلال الهلال_التعاون فارس عوض يتساال لماذا الغى الحكم الهدف التعاوني الجواب لانه بالهلال ,neg,
M671409192729735168,1, التعاون_الهلال الهلال_التعاون لعنه الله عليك ياقليل الادب هاذي فضاااايح في عهدك لم نشهدها من قبل,neg,
M671414222778204160,1, التعاون_الهلال شهاده للتعاون من حكم سابق معروف فيها توثيق ان التعاون اليوم ظلم بقرارات تحكيميه الهلال_التعاون,neg,
M671408936856236032,2, الجميع_تضرر_من_التحكيم_الا_الهلال الهلال_التعاون اعلام القصر لاقيلهم ناس فاضيه تصدقهم الخلاااااااا ,neg,
M671411571722199040,1, الجميع_تضرر_من_التحكيم_الا_الهلال رياضتنا اصبحت كلها قله ادب قله ادب اذا كان الراس الكبير قليل ادب فلما العجب ا ,neg,
M671413294444486656,3, الجميع_تضرر_من_التحكيم_الا_الهلال كيف تبي ربي يوفقك وتروح للعالميه وانت تفوز كذا وبطولات كذا بالظلم الهلال_التعاون ,neg,
M671408761920217088,1, الجميع_تضرر_من_التحكيم_الا_الهلال لانهم اعلام دكاكين ما يفرقون بين كاس ولي العهد وبين الدوري الهلال_التعاون ,neg,
M671414981188059136,8, الحاله صعبه معاد صارت جحفلي وبس صارت جحفلي وحنفوش صدقوا انهم كانوا يفوزون بمجهودهم الهلال_التعاون ,neg,
M671412750606868480,3, الحكام يجتهدون لارضاا رئيس لجنه الحكام المهنا وفريق الهلال ورؤساا الانديه وبقيه الفرق ضاع جهدهم وعملهم وسلبت حقوقهم ال ,neg,
M671409596561534976,5, الحكم الاجنبي اخطائه تقع على الفريقين الحكم المحلي اخطائه تقع على الفريق الاقل نفوذا هذا الفرق بينهما الهلال_التع ,neg,
M671409625225408512,2, الحكم تجاهل طرد لاعب التعاون ضرب الفرج مرتين الاخيره كادت تنهي كلاعب الهلال_التعاون,neg,
M671408436077285376,11, الحكم على بعد كيلو يرى الخطا للهلال واعمى عن جزائيه قريبه منه على بعد امتار الهلال_التعاون,neg,
M671408441374715904,5, الحكم وصل لدرجه انه مايعطي لاعب هلالي كرت اصفر معقوله خايف من جمهور يكتب على جدار بيته تفو عليك يالبدوي يالوسخ الهلال_التع ,neg,
M671408635789094912,32, الحنفوش قتل التعاون من الوريد للوريد لمصلحه فريقه سحقا للميول عندما تلعب بالامانه الهلال_التعاون ,neg,
M671409145078292480,1, الحنفوش له سوابق مع عشقه الازرق ليه الاستغراب اعانك الله يا تعاون الهلال_التعاون متحنفش_لاتكلمني ,neg,
M671408424144474112,85, الحنفوش يطنش ضربه جزاا ثانيه للتعاون واضحه100 مسك على درويش الهلال_التعاون الجميع_تضرر_من_التحكيم_الا_الهلال ,neg,
M671409651058110464,2, الحنفوش يطنش ضربه جزاا للتعاون لعيون زلايب اسيا ههههههههههههههه الحنفوش_التعاون لجنهالمهنا_التعاون الهلال_التعاون ,neg,
M671410911308042240,4, الحنفوش ينحر التعاون من الوريد للوريد لعيون الزعيق 4 ضربات جزاا انفراده صحيحه احتسبت تسلل هدف صحيح ملغي الهلال_التعاون,neg,
M671409289727246336,4, الحنفوش ينهي المباراه بالغاا هدف صحيح للتعاون وضربه جزاا لجهاد الحسين لعيون زلايب اسيا الهلال_التعاون الجميع_تضرر_من_ ,neg,
M671412921650569216,1, الحنفوش_التعاون الهلال_التعاون الذين لا يعرفون ماضي بطولات الهلال المشبوهه ها هو التاريخ يعيد نفسه ويذكرنا بالدخيل وابو ,neg,
M671408854576586752,1, الخاسر اصفر القصيم الي ما فاز طوال تاريخه على الزعيم وتقبلها بروح رياضيه المتالم والي دموعه اربع اربع اصفر الرياض وصغيرها ,neg,
M671413890706747392,1, الخبير التحكيمي حق برو سبورت يقول الهدف حق التعاون غير صحيح بسبب ان الخميس تدخل الهلال_التعاون اجلد العاهات الذين يريدون ال ,neg,
M671408389054926848,23, الخسران اصفر القصيم واللي يصيح اصفر الرياض واصفر جده الهلال_التعاون,neg,
M671415020035702784,3, الخسران التعاون والصياح عن الفقر شلون تسذا الهلال_التعاون ,neg,
M671408370851663872,33, الخسران التعاون واللي يصيح جمهور الحفايظ الهلال_يجلد الهلال_التعاون ,neg,
M671408612372324352,6, الخسران في بريده والمقهور في الرياض اللون يحن يا جماعه الهلال_التعاون الجميع_تضرر_من_التحكيم_الا_الهلال ,neg,
M671408710523199488,1, الدفع_المساعدي بلنتيات لاتحتسب لاعبوه يسلمون من الكروت اهداف تلغى ثم يجيك طاقيه يقولك ليه تكرهون الهلال الهلال_التعاون,neg,
M671408654252441600,1, الصراحه كنت مقتنع ان الاخطاا التحكيميه جزا من لعبه كره قدم لكن الا ايقنت ان ما حدث اليوم هو جزا من لعبه قذره زرقاا ,neg,
M671412242655612928,11, الصراخ على قدر الالم الهلال_التعاون ,neg,
M671409914254856192,4, الصياح على اكثر من جبهه يا اخوان تجمعوا في مكان واحد عشان نسمعكم جميع الهلال_التعاون,neg,
M671415337540300800,3, الصياح والنياح لاعلام القصور واضح ان الشرهه عاليه جدا وعلى قدرها يكون النياح اعلى اعلام عمله اينما يكون الدفع يكون النياح ,neg,
M671412271030149120,5, الطواقي ماخذين الموضوع باستهتار ناسين ان ربي بيجيب اليوم اللي يذوقهم الضيم المستمتعين فيه على الانديه الهلال_التعاون,neg,
M671413756786790400,1, الطواقي يعبثون بالقيم الرياضيه لم يعد للتنافس الشريف مكان في حضورهم الهلال_التعاون,neg,
M671413909232963584,1, الظلم اللي بيصير عشان خاطر الهلال راح يدفعو ثمنه في اسيا وخلو البطولات المحليه تنفعهم الهلال_التعاون,neg,
M671410736606912512,3, العام النصر ولملوك ينافسون بشرف ولحين طاقيه يشيلها تحكيم حسبي الله فيهم كرهونه في كوره حتي برامجات كوره كنسلت على الهلال ,neg,
M671411298236788736,1, العام جاتكم شربه جزاا خارجه عن ال18 اللي مو في كاس ولي العهد ياكل زق وينطم الهلال_التعاون,neg,
M671414127320023040,15, العلوم الاكيده ماهمني صياحكم يالضبان الصفراا وياليت تصايحون علي شيا حقيقي شوفوا الهلال_التعاون ,neg,
M671415368326504448,1, الفقراويه كلهم قلبوا محمد فوده الهلال_التعاون,neg,
M671408896871948288,7, الفوده وبقيه فرقه حسب الله ممن يبرر محاباه الهلال بقمه الاحراج والاختناق من كوارث التحكيم في لقاا الهلال_التعاون ,neg,
M671411483667005440,4, الفوز للهلال وهاردلك للتعاون واللي زعلان ويصايح السادس انت يافقراوي ناسي انك طالع من هالبطوله ولي العهد ولا لا كمل صياح ,neg,
M671409251739418624,4, الله يخلي لنا حبايبنا النصراويه وربي بدون صياااحهم وبكائهم ما للفوز طعم الهلال_التعاون,neg,
M671411890946469888,1, الله يقلع الاتحاد السعودي وحكامه جيب حكام اجانب انديه تخسر ملايين ومجهود ويجيك حكم ابن كلب يضيع التعب كله الهلال_التع ,neg,
M671408632563638272,5, اللي خسر التعاون واللي يصيح النصراوي لاحول ولا قوه الا بالله الهلال_التعاون,neg,
M671410334784188416,5, اللي فريقهم خرج من كاس ولي العهد ياليت يخففون من الصياح ترى ازعجتونا الهلال_التعاون ,neg,
M671408828450250752,14, اللي قاعد يصيح الحين ما نسمعك تراك في مؤخره الدوري ارفع صوتك و زيد صياحك اكثر الهلال_التعاون ,neg,
M671414049826078720,15, اللي مايلعب ب كاس ولي العهد ياليت يقصر صوته او يروح ينام الهلال_التعاون ,neg,
M671411649119715328,31, اللي مايلعب ب كاس ولي العهد يقصر صوته تكفون الهلال_التعاون ,neg,
M671411297255297024,1, اللي ينجلد التعاون واللي يصيح الباقي الهلال_التعاون,neg,
M671410944745033728,18, اللي ينهزم التعاون واللي يصيح بنو فقر وربي مانحتاج سينما عندنا ذولي الله لايحرمنا من مسرحياتهم الهلال_التعاون ,neg,
M671408921295368192,6, المباراه بكاس ولي العهد واعلام الحفايظ مدرعم يحسبون انها بالدوري المشكله جمهور الحفايظ مدرعم معهم الهلال_التعاون ,neg,
M671408702856011776,12, المباراه بين الهلال والتعاون ولاشفت احد من جمهورالتعاون يتكلم بالتاق الا اخواننافي المركز السادس لهم صياح لايكون لعبنا معه ,neg,
M671411903693004800,2, المباراه بين الهلال_التعاون اهل الفلافل والمنشطات وش دخلكم بالهاشتاق ابفهم ,neg,
M671413353345101824,2, المباراه بين الهلال_التعاون وجماهيرهم والبقيه يخرسون كاس_ولي_العهد التعاون_الهلال,neg,
M671413985539956736,4, المجلود التعاون والي زعلانين الاتحاديه والنصراوين كيف لا تسالني الهلال_التعاون,neg,
M671408383514288128,19, المحلل التحكيمي سعد كميل اللي يصايحون ادرسوا التحكيم بعده ناقشوا الشقرديه الهلال_التعاون التعاون_الهلال ,neg,
M671408377671655424,8, المذيع طارق يريد ان يؤثر ع الحكم كميل بالقووه يبغاه يقول هدف شرعي الله لايحييك من مذيع نصراوي ابله الهلال_التعاون,neg,
M671411314456162304,7, المعنى الحقيقي لقله الادب من كبيرهم حدثت في مباراه اليوم الهلال_التعاون ,neg,
M671411007290523648,14, الملعب اليوم فل هل راعى الدفاع المدني الشرخ الذي شرخت فيه المنافسه الشريفه قاتل الله الكذابين الهلال_التعاون ,neg,
M671415390036230144,5, المنشن عندي واضغط المضغوط اكثر الهلال_التعاون,neg,
M671411625900032000,1, المهازل تستمر الهويش يهديهم مباراه الشباب الحنفوش يهدي الهلال للتاهل ضد التعاون غابت العداله واللعب النزيه ,neg,
M671410452849631232,10, المهزوم التعاون واللي يصيح جمهور النصر الهلال_التعاون,neg,
M671416126761517056,1, الموسم الماضي مجزره من فريق الرائد ضد لاعبي الهلال وبنفس الحكم ولم يحرك ساكن وين صياحك الهلال_التعاون ,neg,
M671411807697952768,8, النصر اخذ الدوري ب الدفع الرباعي مرتين وقالو الحكام بشر تخطي وتصيب والحين يهاجمون الحنفوش على اساس انه رجل الي موب بشر ,neg,
M671410971496288256,1, النصراويه كانوا يقولون الحكم ذبحهم امام التعاون والحين يوقفون مع التعاون ويقولون الحكم ذبح التعاون الهلال_التعاون,neg,
M671411279408603136,7, النصراويين بتويتر الي يشوف تغريداتهم وتباكيهم كان الهلال لو خسر بيتصدرون تراكم برى هالبطوله وبالدوري مانسمعكم بعيد الهل ,neg,
M671409667248136192,1, الهدف الملغى تسلل وغير صحيح وماله داعي المزيدات على الهلال وشماعه التحكيم المباراه 90 دقيقه الهلال_التعاون,neg,
M671414063231053824,3, الهلال الهلال_التعاون المريسيل يغرد عن الهلال و يتباكى مش حب بالتعاون الى مصيبه بالنصر يبي يخفيها طريقتك معروفه يامزمز ,neg,
M671415992145330176,3, الهلال بمهزله تحكيميه يفوز على مين التعاون الهلال_التعاون,neg,
M671410477516365824,3, الهلال تحكيم وحظ يعني ماادري شلون تبونهم يخسرون وهالتحكيم معهم الله عالظالم بس الحرام مايدوم الهلال_التعاون,neg,
M671415854807048192,1, الهلال عاد لينافس بالتحكيم حرام مجهود و عمل التعاون يذهب في ادراج الرياح بسبب اللاعب الخفي الهلال_التعاون ,neg,
M671409443838533632,7, الهلال لدور الثمانيه الهلال الهلال_التعاون شكري_الحنفوش فقراوي التعاون_الهلال صياح افضل_صياح ,neg,
M671415655170711552,1, الهلال يفوز بالظلم لكي يرضي اطفاله حقيقه مؤلمه الهلال_التعاون,neg,
M671413299343441920,1, الهلال_التعاون 140 حرف غير كافله بشتم التحكيم السعودي فريق لاينتصر الاا بمساعده الحكم اين انت ي نيشيمورا لكي ترا المهزله التحكيميه ,neg,
M671415275498151936,5, الهلال_التعاون 15 دقيقه فقط لترى كل انواع مسخره التحكيم من الظلم ان يجهض الحكم ابداعات التعاون الهلال النصر الاتحاد ,neg,
M671412723876503552,3, الهلال_التعاون ابتدا بسرقه بسيطه وبعدها بسرقه بسيطه وبعدها تعدى محيطه وصار في الصف الامامي احترامي للحرامي الهلال ,neg,
M671409644959621120,1, الهلال_التعاون اتحادي ونصرواي جفاف بطولات مؤخرا هلالي فضايح سدني واهلي دبي كارثيه اهلاوي نص عمر بلا دوري شبابي فريق جمهوره زي جمهوري ,neg,
M671408449570390016,4, الهلال_التعاون اتقوا الله يالجنه التحكيم ناس تدفع ملايين ويجي حكم مااخليه يحكم حتى حواري يجني بصافره او رايه على ,neg,
M671410769616064512,3, الهلال_التعاون اتمنى من الانديه السعوديه الحره والشريفه الانسحاب من بطولات الاتحاد الفاسد,neg,
M671410052427849728,1, الهلال_التعاون اتمنى من الفيفا ايقاف الاتحاد السعودي لكره القدم وذلك للتلاعب بالنتائج عن طريق الحكام لصالح الهلال,neg,
M671414901441720320,3, الهلال_التعاون اتوقع ان الهلاليين الشرفاا لايسمون فوزهم على التعاون اليوم انتصار صراحه مهزله تحكيميه مدرب التعاون قوميز كا ,neg,
M671408595729256448,67, الهلال_التعاون اجل دوري المباراه في كاس ولي العهد مشكله اعلام الغفله ,neg,
M671414197436227584,1, الهلال_التعاون اجمل ما في التاهل هو صياح ونهيق الحفايظ واعلامهم سمعوني صياحكم اكثر ,neg,
M671408956183564288,1, الهلال_التعاون اجمل مافي المباراه صياح الاصيفر الصغير سبحان الله هم فكاهه الدوري السعودي,neg,
M671413977788891136,1, الهلال_التعاون اجمل مافي مباراه الهلال والتعاون هو صراخهم وصياحهم وفروا دموعكم فالقادم امر فالهلال هالسنه معد للعب داخل الملعب فقط,neg,
M671415578305945600,1, الهلال_التعاون احمد الفريدي هو من عرفهم انسو اسيا ولاتتعبون وتلعبون هنا الحقيقه ,neg,
M671409343091355648,1, الهلال_التعاون اختراعات المدرب وتغييراته غير الموفقه وضعف التركيز في اخر المباراه كما حصل مع الاهلي الاماراتي كاد يفقدنا المباراه ,neg,
M671412165576957952,2, الهلال_التعاون اخر مره طرد فيها لاعب هلالي كان عام 2010 وبعدها تم شطب الحكم مطرف بعد ان طرد سلمان الفرج امام التعاون عيس ,neg,
M671408380368527360,1, الهلال_التعاون اخوي النصراوي اللي جالس تصيح ترى مهما صار الهلال ماعمره اخذ بلنتي ومنطقه الجزاا فاضيه ,neg,
M671414410980802560,1, الهلال_التعاون اذا لم تكن هناك نزاهه في التحكيم ف لا داعي ل المسابقات اهدوا الهلال البطولات وكفى لا تمثلون دور البرااه ,neg,
M671415656022167552,1, الهلال_التعاون اذا لم يتحدون رؤساا الانديه المظلومه لعيون الزعيق في وجه لجنه الحكام والفساد اللي صاير فلينتظروا الاسوا في باقي المباريات,neg,
M671410942131990528,1, الهلال_التعاون ارفع صوتك ي الفقراوي ,neg,
M671408573168148480,5, الهلال_التعاون ازعاج ازعاج ازعاج سؤال هم الحين ما طلعوا من كاس ولي العهد طيب وش يبون السادس,neg,
M671412266844233728,1, الهلال_التعاون اسمع يا كديش انت وياه هدف التعاون الملغي صحيح وضربه جزاا مو محسوبه للتعاون والهدف الثاني اساسا تسلل على ناص ,neg,
M671411922022080512,4, الهلال_التعاون اسوا شي بالمباراه ياسر مالعب كله من دونيس الحمار ,neg,
M671409204884865024,3, الهلال_التعاون اشتغلت قروبات الفقر بعد تاهل الزعيم عادوا للمربع الاول بعد انتهاا صلاحيه الدفع الرباعي هذا وضعهم الطبيعي زيد_ا ,neg,
M671411546917109760,1, الهلال_التعاون اشكالهم وهم يصايحون ,neg,
M671411543356108800,7, الهلال_التعاون اصحاب المركز السادس استخدمو ذا الشي عشان يوصلنا صياحكم ,neg,
M671411986740154368,1, الهلال_التعاون اصلا المفروض اشواط اضافيه وشسممه اضغط_المضغوط_اكثر ,neg,
M671414179241320448,1, الهلال_التعاون اعرفلكم ناس لو على كيفهم مايبغون اي بلنتي ولا فاول ينحسب للهلال التعصب اعماهم ,neg,
M671412418841591808,3, الهلال_التعاون اعلام ابوريالين يتشدقون بنيشيمورافي كل احاديثهم بينما يصيحون ويولولون على الحنفوش لمجرد انه حسب تسلل غير صحي ,neg,
M671408544143527936,1, الهلال_التعاون اعلام الزعيق سبب الرعب للحكام واقلياته اعتدوا على منزل مطرف القحطاني ولذلك غصب الحكام يساندون الزعيق ويخدمونه ,neg,
M671415179096268800,1, الهلال_التعاون اقتراح ل ام زكي النباحه تواصل في البكاا والقهر الهلال ضمان في قهركم ومطول احسبو الايام من لندن الى ماله نهايه هههههه ,neg,
M671409171481407488,1, الهلال_التعاون اقترح تسليم الهلال الكاس وش له هذاالفلم بعداليله اشوف الحكام مايخفون الله في اهلهم اودعوه مظلوم وراك حساب خل الهلال ينفعك,neg,
M671414015155904512,1, الهلال_التعاون اقسم بالله اي احد يبي شهره بس يتكلم عن الهلال وتشوف جيش الهلال يرد عليه ويشهره شهره مايحلم فيها اميتو الباطل بالسكوت عنه,neg,
M671412455969550336,2, الهلال_التعاون اقسم بالله تحيكم فااشل عينك عينك هاااردلك سكر القصيم ,neg,
M671416408828432384,1, الهلال_التعاون اقول لبعض الناس انتم لا زلتم تفحطون في اسيا و تدق خشومكم انديه مثل سيدني واهلي دبي وانديه كثيره سحقا لكم يا جبناا ,neg,
M671410684232642560,7, الهلال_التعاون اقول ورا ما تاكلون تبن وتنشغلون بنفسكم و تتركون الهلال بحاله خلوا الصياح للفريق الخسران اصرف ,neg,
M671408374140026880,19, الهلال_التعاون اكثر شي مضحكني الفقراوي اللي ينابح قبل المباراه ويحاول ينبح بعد المباراه ,neg,
M671408654382407680,10, الهلال_التعاون اكثر واحد منضغط بعد المباراه طارق الحماد الا الهدف صحيح ع كيفك ,neg,
M671415213695070208,2, الهلال_التعاون اكشن_يا_دوري المجلود اصفر القصيم واللي يصيح اصفر الرياض دنتو عجيبين ,neg,
M671413743398555648,3, الهلال_التعاون اكشن_يا_دوري تلاقي الفوده الحين محاصر من الفراج فالحالات التحكيميه الكوارثيه من شكري ومساعديه شوف ل ,neg,
M671413382684241920,1, الهلال_التعاون اكلنا السكري صبو القهو يالفقراويين وانتم ساكتين ,neg,
M671411187821756416,9, الهلال_التعاون الاتحادالارجنتيني يوقف الحكم سيبايوس ويجرده من الشاره الدوليه بعد احتساب ركله جزاا من خارج المنطقه ف ,neg,
M671411402515591168,1, الهلال_التعاون الاتحاديين مسوين فيها طيب والمباراه يوم الجمعه لما طلعت الكوره عن الخط واحتسب القول مو ظلم بعد ,neg,
M671412862045298688,1, الهلال_التعاون الاخطاا التقديريه التي يحتسبها الحكام ضد الانديه لا نشاهدها تحسب لهم امام الهلال,neg,
M671408459666079744,14, الهلال_التعاون الاعلام النصراوي زاد صياحهم بعد المباراه واتمنى يستمر صياحهم اكثر من السابق ,neg,
M671408777812398080,5, الهلال_التعاون الامتع من الفوز هو سماع نباااااح اعلام الفقر وجمهورره يطالبون بالعداله زززززززيد القهر عندك ياحفاظه ,neg,
M671408669087649792,1, الهلال_التعاون الان الهلال ينفرد بالصداره لكن مصيره يتعثر والعالمي بيلحق عليه وقدم الغشيم,neg,
M671415815607066624,1, الهلال_التعاون الاهلاوي صار يصيح يرحم اهلك الدوري مايبيك ياعقيم ,neg,
M671414718242922496,1, الهلال_التعاون البعض يريد التحكيم المحلي وفي النهايه نرى اخطاا تحكيميه كثيره لم تحتسب خلال المباراه والحكام الاجانب مرفوضين من التحكيم,neg,
M671408449301925888,1, الهلال_التعاون التحكيم وصمه عار في جبين الهلال والحكام ,neg,
M671410236364881920,2, الهلال_التعاون التحكيم يمهد الطريق للهلال لحصد البطولات الغير شرعيه من جديد,neg,
M671408813203943424,1, الهلال_التعاون التحكيم ينحر التعاون من الوريد للوريد حسبي الله ونعم الوكيل ,neg,
M671411643427983360,1, الهلال_التعاون التعاون اليوم لعب بحسبت الهلال لعب سكري_القصيم ,neg,
M671414275227959296,1, الهلال_التعاون التعاون او اي نادي ثاني يصيح بعد كل مباراه اقوله اش اما اطلب حكم اجنبي والا كل زق هذا الاتحاد طلب اجنبي وجلد الهلال,neg,
M671409160811057152,1, الهلال_التعاون التعاون فضح مستوى الطواقي اللي ازعجونا بهلال دونيس ع العموم لابارك الله بذالراس يارابح صقر ,neg,
M671412920996229120,1, الهلال_التعاون التعاون نحر تحكيميا,neg,
M671408995660337152,1, الهلال_التعاون التعاون يخسر ابو المركز السادس يصايح ,neg,
M671410504347336704,1, الهلال_التعاون التعاون_الهلال الصراحه التعاون تعرض لمذبحه تحكيميه كنا توقعناها قبل المباراه باللهجه البريداويه ,neg,
M671408933521723392,5, الهلال_التعاون التعاون_الهلال مدرب الهلال دونس يخشى من مدرب التعاون قوميز ,neg,
M671409242759421952,7, الهلال_التعاون التعاون_الهلال من يبحث عن فوز التعاون على الهلال بحكم محلي الحنفوش كمن يبحث عن ابره في كومه قش سفراا_ ,neg,
M671412323349827584,1, الهلال_التعاون التعاون_الهلال هدف الهلال الثاني من تسلل والحكم يحرم التعاون من ضربتي جزاا ووهدف صحيح 100 ويحتسب ضده ,neg,
M671412396037177344,2, الهلال_التعاون التعاونيين يوم مسخرو النصر و الاتحاد حسبو نفسهم اقوياا خخخ انتم حدكم اتحاد نصر هلال يجلدهم دائما بالخمسات,neg,
M671411248383311872,1, الهلال_التعاون التنافس الشريف انتهى زمانه رئيس الهلال نواف بن سعد شغال خارج المعلب اكثر من داخل الملعب منذ توليه قلب الت ,neg,
M671408670715060224,8, الهلال_التعاون الجميع_تضرر_من_التحكيم_الا_الهلال اهجد ياطحلوبي ترا مانسينا اللي سواه السومه وتجاهل لجنه الانحطاط ,neg,
M671409166498586624,2, الهلال_التعاون الحكام متامرون والامين غير امين ورئيس الاتحاد ضعيف والرئيس العام لا يرجى منه خير حذرت من نيتهم تعويض هلال ,neg,
M671413531489804288,1, الهلال_التعاون الحكم اذا غش حسابه على الله والغلط على التعاون ليه ما طلبت حكم اجنبي وواضح ان الهلال عندما ضمن النتيجه استهتر,neg,
M671408592105414656,3, الهلال_التعاون الحكم الدولي كميل هدف التعاون الملغي تسلل لتدخل لاعب المتسلل في اللعب هادرلكم يا مسيار ,neg,
M671409519432507392,1, الهلال_التعاون الحكم الكويتي ماهو مصدق الي صار حاول يرقع اشياا ماتترقع ,neg,
M671411633873375232,1, الهلال_التعاون الحكم المحلي التعاون _ النصر يقتل النصر التعاون _ الهلال يقتل التعاون من المستفيد ,neg,
M671410725445832704,3, الهلال_التعاون الحكم بالنهايه انسان يبغى يستمر بدل ما يشطب مسئولي الرياضه السعوديه هلاليين ولازم يغض طرفه ويطنش ضربا ,neg,
M671411471981682688,1, الهلال_التعاون الحكم بشر يصيب ويخطئ ويرتشي ويشتكي ويفشل وينجح ويجامل و يظلم ويتعمد ,neg,
M671413954736996352,3, الهلال_التعاون الحنفوش تم ايداع مبلغ وقدره وذلك لنحر التعاون امام الملا ولا همك احد,neg,
M671408608912015360,15, الهلال_التعاون الحنفوش ذبح التعاون من الوريد للوريد,neg,
M671408513646772224,1, الهلال_التعاون الحنفوش كغيره من الحكام لا يملك الجراه لاحتساب ضربه جزاا ضد الهلال ومساعد الحكم فزع بالغاا هدف صحيح عملاق ,neg,
M671410693564952576,1, الهلال_التعاون الحنفوش نحرهم من الوريد للوريد هذا الدفع الرباعي والخماسي هذا الظلم هذا الفساد هذا الدعم هكذا يفوزون ويسرقون جهود غيرهم,neg,
