M671408647398957056,2, احسن شي في المباراه انه ماحسب هدف التعاون اضغط الفقراويه اضغط المضغوط اكثر الهلال_التعاون,سلبي,إيجابي
M671413125476966400,3, احلا شي في الهاشتاق صياح الفقراويه الهلال_التعاون,سلبي,إيجابي
M671408318674509824,2, احلا صياح لمده شهر جاي للتذكير باقي صياح لجنه الانضباط جهزو انفسكم لها الهلال_التعاون سمعني_صياحك ,سلبي,إيجابي
M671414078754172928,14, احلى شي بالفوز صياح الفقراويه تراها مباراه كاس من قو الصياح صارت دوري الهلال_التعاون ,سلبي,إيجابي
M671413718115336192,1, احلى شي بعد مباراه الهلال_التعاون ان النصراويين اللي طلعوا من البطوله كعادتهم صاروا مايفرقون بين الدوري والكاس ,سلبي,إيجابي
M671409011238035456,1, احلى شي صار في الهدف الملغي ومعنو هدف غير صحيح بس خلانا نسمع صياح مركز السادس الهلال_التعاون,سلبي,إيجابي
M671408363553611776,2, احمد الزين محمد العويس محمد البريك علي الزبيدي مواهب قدمت نفسها هذا الموسم بشكل جميل افتقدنا لظهور موهبه بين فتره واخرى ,إيجابي,محايد
M671414396611108864,8, اختصرها المطنوخ التحكيم السعودي الله فووووق الهلال_التعاون ,إيجابي,سلبي
M671408630059634688,4, اخر من يتكلم عن التحكيم انت يا الفقراوي الهلال_التعاون شكري_الحنفوش_افضل_حكم_محلي ,سلبي,محايد
M671412866709389312,1, اخي فهد الهريفي خرج الحكام من الملعب بحراسه حفاظا على البرستيج الهلال_التعاون شكرا_شكري,سخرية,لا يمكن تحديده
M671411756300914688,2, اداره الهلال نخرج من اسيا لان التحكيم سيا جدا و دايم ضدنا طيب ليه محليا تفوزون التحكيم ممتاز جدا الهلال_التعاون,سلبي,سخرية
M671409861264060416,1, اذا انا تحكيمي فاشل هذا ايش تسميه الهلال_التعاون ,سلبي,لا يمكن تحديده
M671415907818840064,1, اذا تقصد في مباراه الهلال_التعاون لايوجد مسابقه ,محايد,لا يمكن تحديده
M671413445095477248,1, اذا رايت الكلاب تنبح فاعلم انك في الطريق السليم الهلال_التعاون,سخرية,إيجابي
M671409888938037248,1, اذا رايت قساوه في قلبك ووهنا في بدنك وحرمانا في رزقك فاعلم انك تكلمت فيما لا يعنيك تبرئه_محمد_نور محمد_نور الهلال_التعاون يارب,سلبي,لا يمكن تحديده
M671408752264912896,11, اذا سالوني عن مستوى تحكيم شكري الحنفوش الهلال_التعاون ,سلبي,لا يمكن تحديده
M671414869833424896,3, اذا سمعت جمهور الاصفر الصغير فاعلم ان الهلال بالطريق الصحيح سمعني ص ياحك يا صغير الهلال_التعاون,سلبي,إيجابي
M671409296085639168,5, اذا سمعت صيااح الفقراويه على التحكيم فاعلم ان الحكم عادل شكرا_شكري الهلال_التعاون,كلاهما,إيجابي
M671415629849731072,4, اذا سمعت صياح الفقراوي زادد ف اعلم ان الهلال بعافيته الهلال_التعاون,كلاهما,إيجابي
M671408765804113920,4, اذا سمعت صياحهم فاعلم انك في الطريق الصحيح الهلال_التعاون,كلاهما,إيجابي
M671408848146690048,7, اذا شفتو المريسل يصيح اعرفو ان الهلال ماشي صح لدرجه مايفرق بين مباريات الدوري والكاس الهلال_التعاون ,سخرية,إيجابي
M671414025373286400,4, اذا غاب الهلال حظر ال حسبنا الله عليهم الهلال_التعاون ,سلبي,لا يمكن تحديده
M671410332871585792,5, اذا كان نيشيمورا عادلا في نظركم ف شكري_الحنفوش عادلا ايضا ف زيدوا الصييييياح الهلال_التعاون,سلبي,لا يمكن تحديده
M671408312316010496,42, اذا كثر الصياح فاعلم ان الهلال رجع لوضعه الطبيعي وتراجع الجميع الهلال_التعاون ,كلاهما,إيجابي
M671410111668215808,1, ارفعوا الصوت مانسسمعكم ياللي بالمركز الثامن الهلال_التعاون الهلال ,محايد,لا يمكن تحديده
M671409345901514752,15, ارهاق واضح على لاعبين الهلال بسبب توقيت مباراه الهلال_التعاون يومين وتلعب المباراه التعاون نجى من خساره كبيره دونيس تس ,سلبي,محايد
M671411680568586240,3, استغرب من النصراويين اللي بعد كل مباراه ينتقدون الامر طبيعي من وعينا عالدنيا والهلال يشق طريقه بمباركه التحكيم المحلي ,سخرية,سلبي
M671409191354003456,1, استممممممممر في الصياااااااح سمعننننني صووووتك اقووووووووووووئ الهلال_التعاون التعاون_الهلال,سلبي,لا يمكن تحديده
M671413588150657024,4, اسمع صيااااااح من بعيد اتوقع من المركز السادس الهلال_التعاون ,سلبي,لا يمكن تحديده
M671411164543369216,3, اسمع صياح الهلال_التعاون ,سلبي,لا يمكن تحديده
M671409802862575616,8, اسمع صياح من بعيييييييد الهلال_التعاون,سلبي,لا يمكن تحديده
M671410698644234240,86, اسئل_النصراوي مبارات الهلال الجاي مع من الهلال_التعاون الجميع_تضرر_من_التحكيم_الا_الهلال الهلال_يهزم_الخصم_و_التحكيم,سلبي,لا يمكن تحديده
M671413014491504640,18, اش كر اللي سم ى الهلال ط اقيه انت بالذات ع رفت وين تح ط عمك الهلال_التعاون,سلبي,إيجابي
M671411935775227904,2, اشهد بالله انه شنب ي زينه الهلال_التعاون ,لا يمكن تحديده,إيجابي
M671414815198461952,1, اشوف التويجري ساكت هذا الموسم وما اتكلم عن الدفع الرباعي الهلال_التعاون الظلم كاس_ولي_العهد,سلبي,محايد
M671409576705699840,7, اصحاااب المركز السادس الهلال_التعاون ,محايد,لا يمكن تحديده
M671409021958647808,1, اصلا بعد بلنتي بطن الكوره اللي الكوره خارج الملعب ماعاد نستغرب شي اشتغلت الحنفشه مع الدفع_الاخوي الهلال_التعا ,سلبي,لا يمكن تحديده
M671416378897932288,4, اصلا لاعب الهلال مشتاق جدا لزميله وحلف انه يبوسه على راسه الهلال_التعاون الدفع_الشامل ,إيجابي,لا يمكن تحديده
M671413397729189888,1, اصيفر الرياض انتم اخر ناس تتكلم عن التحكيم نسيتوا الدفع الرباعي بالعامين الماضيين قلبتوها كره يد مو كره قدم الهلال_ا ,سخرية,سلبي
M671409908210905088,1, اضضضغطططه الهلال_التعاون ,لا يمكن تحديده,سلبي
M671408581514776576,12, اضغط المضغوط اكثر ههههههه الهلال_التعاون ,لا يمكن تحديده,سلبي
M671415051320979456,4, اطربني يالصياح الهلال_التعاون,سخرية,سلبي
M671410538065301504,7, اطيب خلق الله واللي يحسن النيه ماراح يحسنها في هالوضع وعاش حنفوش الواااااااصل الهلال_التعاون ,سخرية,إيجابي
M671408322671747072,3, اعانك الله على حظ الهلال و على ابو حنفوش الهلال_التعاون ,سخرية,لا يمكن تحديده
M671411378264145920,4, اعظم سيلفي بتاريخ البشريه الهلال_التعاون ,سخرية,لا يمكن تحديده
M671408717263433728,27, اعلام_الجهله الهلال_التعاون الحنفوش_التعاون استغفر الله العظيم ,سلبي,لا يمكن تحديده
M671412917984735232,1, اغلقوا قنوات الموسيقى اغلقوا قنوات الافلام افتحوا قنوات التحليل وبرامجه فبها صياح يطرب اذني وبها لطم وعويل يشد انتباهي ال ,لا يمكن تحديده,سلبي
M671413697500291072,1, افا ليش المفروض يجبون مباراتهم مع سدوس الهلال_التعاون,سلبي,لا يمكن تحديده
M671411445591089152,3, افرحو بالتاهل ي هلاليين و استمتعو بصياحهم الهلال_التعاون,كلاهما,إيجابي
M671409201814614016,1, افضل حكام سعوديين في زمن كثر فيه الغش والرشاوي الهلال_التعاون ,كلاهما,إيجابي
M671414990935490560,1, افضل وصف للهلال هذه السنه على_المكشوف_يا_الخنفوش الهلال_التعاون ,سخرية,لا يمكن تحديده
M671409797523243008,7, افعلوا ماتشااون داخل بلدكم لمصلحهناديكم لكن تذكروا ان لكم يوما في اسيا تبكون فيه دم ايه الظالمون الهلال_التعاون 3 ,لا يمكن تحديده,سلبي
M671416375890563072,3, اقتباسات المشاهير التعاون فل تيم لكن امامه الزعيم حدهم الصياح والضيم فارس عوض الهلال_التعاون,سخرية,إيجابي
M671415155893383168,1, اقتلوني اقتلوني متاكدين المباراه اللي ناقلينها فيها هالجمهور الهلال_التعاون ,سخرية,لا يمكن تحديده
M671408331534278656,19, اقسم بالله اقسم بالله لو انا اشجع الهلال راح استحي على وجهي وانا اتفرج مباراه الهلال_التعاون ظلم في ظلم حسبي الله على الت ,سخرية,إيجابي
M671413228937871360,1, اقسم بالله ان التحكيم عندنا زباله الهلال_التعاون,سلبي,إيجابي
M671411205421051904,1, اقسم بالله شكرا فريق نرفع له القبعه جهاد الحسين نجم المباراه اسيست من وح الخيال الهلال_التعاون ,إيجابي,لا يمكن تحديده
M671408428166852608,1, اقصر_قصه_حزينه تتعادل تفوز تخسر في كل الحالات مطقطق عليك الهدف ليش الغي الهلال_التعاون,سخرية,لا يمكن تحديده
M671408581116325888,25, اقطع راسه عشان احسب بلنتي مهزله_الهلال_التعاون الهلال_التعاون ,سخرية,سلبي
M671413479446851584,1, اقل تعليق عل مباراه اليوم الهلال_التعاون ,محايد,لا يمكن تحديده
M671408365462036480,23, اقنعوني انها مش ثلاثه بلنتيات اقنعكم انها ثلاثه نقاط الهلال_التعاون حنفشه ,سخرية,لا يمكن تحديده
M671415974143336448,3, اقول للفقراويه اصحاب المركز السادس شكري الحنفوش نشوف عدالته مثل عداله نيشمورا ف نظركم سحقا لكم ي مسخرره الهلال_التعاون,سلبي,إيجابي
M671409540584382464,5, اقوى انواع الصياح الهلال_التعاون ,سخرية,سلبي
M671409616249610240,2, اكثر فريق امتعني هذا الموسم سكري القصيم التعاون هاردلك الخساره ومبروك المستوى ومبروك النتيجه والتاهل للهلال وجماهير ,كلاهما,إيجابي
M671413528214036480,3, اكثر مايطيب خاطري بعد اي فوز للملكي هو الصياح الفاخر اللي يصلنا عن طريق تويتر تحس ان الفوز فوزين شكرا تويتر ندورهم من زما ,سخرية,إيجابي
M671413469950967808,1, اكشن_يا_دوري الهلال_التعاون الحنفوش_التعاون الحين يجيك الفوده هدف التعاون الوحيد غير صحيح وتلات ميه وتنين وتمانين بلنتي لهلال لم تحتسب,سلبي,لا يمكن تحديده
M671412667400241152,1, ال لبعض الناس الحين الهلال_التعاون,سخرية,لا يمكن تحديده
M671414943141466112,3, الا لعنه الله على الظالمين الهلال_التعاون,لا يمكن تحديده,إيجابي
M671413940426047488,3, الاجمل من الفوز صياح الفقراويه والطحالب اررررررررررررررررفع الصوت الهلال_التعاون ,سلبي,كلاهما
M671408994645356544,1, الاخطاا التحكيميه سعد كميل لمباراه الهلال_التعاون _ هدف التعاون متسلل بدرالخميس تدخل في الكره مع المنافس بعد عودته من ال ,سلبي,لا يمكن تحديده
M671410262117847040,1, الاستديو التحكيمي يحاولون يرقعون والله مايمديكم الشرف الشرف ياولاد الشرف الهلال_التعاون,إيجابي,سلبي
M671412690183700480,5, الاستديو التحليلي بقياده طارق الحماد يدققون بالاعاده يدورون خطا الغريب ماشفنا هالتدقيق ع السهلاوي في مباراه التعاون اله ,سخرية,محايد
M671409238879682560,13, الاستيديو التحليلي الغاا الهدف الاول للتعاون هدف غير شرعي كويس كلامي موجهه للي يصايحون من جمهور النصر الهلال_التعا ,سلبي,لا يمكن تحديده
M671408613135654912,4, الاسم الميدا الوظيفه فحص عضلات هذا اللاعب المفروض خط الدفاع يسخن له مرتين قبل اي مباراه الهلال_التعاون ,سخرية,محايد
M671408433040596992,10, الاصفر الصغير خارج البطوله يبربر زعيم_اسيا الهلال_التعاون ,سخرية,سلبي
M671408468440518656,1, الان شعرت بان ما قمت به ليس الا نقطه من بحر ظلم تجرعوه الاخرين بسبب ازيرقهم المدلل الهلال_التعاون ,لا يمكن تحديده,سلبي
M671410029367582720,2, الانديه السعوديه تدفع ثمن خروج الهلال من اسيا ما شفتوا شي القادم اعظم الهلال_التعاون,سخرية,لا يمكن تحديده
M671412905225637888,1, الاهلي يبني فريق و الاتحاد يصنع فريق و النصر يجتهد ليعود واخرتها الهلال يكسب بالتحكيم الهلال_التعاون,سخرية,سلبي
M671410399229706240,13, التحكيم السعودي بحاجه الى رجل نزيه وشريف وشجاع مثل هذا نيشيمورا الهلال_التعاون الفساد_الازرق ,إيجابي,سلبي
M671408406645882880,1, التحكيم مثل ما هو ما في علم جديد هالحين يجيبون لنا خمسين محلل عشان يقنع الناس ان مافي بلنتي والهدف تسلل تنويه فوده ,سخرية,سلبي
M671412090494693376,10, التحكيم والهلال باختصار الهلال_التعاون ,محايد,لا يمكن تحديده
M671408912906719232,4, التعاون اذا بقي على مستواه سيخطف بطوله وبيحجز مقعد اسيوي على حساب الشباب او الاتحاد اذا ما عادوا الى وضعهم الطبيعي الهلال_ ,سخرية,إيجابي
M671413408009449472,15, التعاون انظلم 13بلنتي 712هدف المفروض 622احمر للهلال صياحك يالنصراوي بيرجعك للبطوله بيغير ترتيبك بالدوري بتبقى 6 صح ع فريق ,سلبي,إيجابي
M671408458168729600,3, التعاون انظلم عيني عينك ههههههه 3 ضربات جزاا لم تحتسب له هدف صحيح الغاه مساعد الحكم النتيجه الصحيحه 5 للتعاون 2 لله ,سخرية,إيجابي
M671409156449034240,18, التعاون تضررا كثيرا من اخطاا حكم اللقاا الحنفوشي روقيات الهلال_التعاون ,سلبي,إيجابي
M671409161167634432,5, التعاون حتى الان خسر مباراتين هذا الموسم وكل المباراتين امام الهلال لاتحسب الجميع مثل النصر الهلال_التعاون ,سلبي,إيجابي
M671414367494254592,1, التعاون ظلم كثيرا اليوم كان متميزا بكل المقاييس الهلال_التعاون,كلاهما,إيجابي
M671408806623109120,16, التعاون على الارض والملعب لا يستحق يخسر امام الهلال لكنها الراسماليه دائما تخدم اسياد المال الهلال_التعاون,سلبي,إيجابي
M671410503722385408,4, التعاون فريق كبير سيطر على الشوط الثاني باكمله ولاكن للاسف وقف في وجهه الحظ والتحكيم الهلال_التعاون,كلاهما,إيجابي
M671413783080890368,1, التعاون فريق محترم وثقيل فنيا برافو برافو ل سكري القصيم الهلال_التعاون,كلاهما,إيجابي
M671410153615437824,4, التعاون فريق محترم ويلعب كره جميله ويحقق انتصارات امام بعض الفرق الكبار لكن ليس امام الهلال ولا عزاا للحاقدين الف مبرووكك ,كلاهما,إيجابي
M671409092569784320,3, التعاون فريق يحترم يلعب كره جميله وعصريه له مستقبل ولكن لاتنسى نفسك انت امام الهلال الهلال_التعاون ,كلاهما,إيجابي
M671409586084139008,1, التعاون قدم مباراه كبيره احتسبوا بلنتي ظالم ضده والغوا هدف صحيح له ونحروه في ليله تالقه الهلال_التعاون,سلبي,إيجابي
M671408409015660544,8, التعاون كان امل لتضميد جراح النصراوي وعلاج لجروح الاهلاوي ومخدر للاتحادي لكن جاهم الهلال وزاد بكاهم الهلال_ا ,سخرية,إيجابي
M671414542015062016,1, التعاون لعبهم بطل بس شكلهم ناسين انهم امام الهلال يلعبون مو النصر الهلال_التعاون,سخرية,إيجابي
M671408830035722240,5, التعاون مشكلته تصادم مع الهلال على باله مقابل سادس الدوري ولا المتعادل مع الخليج والاخيضر مع الفيصلي صياح اكثر الهلال ,سلبي,سخرية
M671410554083401728,1, التعاون من افضل الفرق بالدوري ويملك لاعبين على مستوى عالي لكن مشكلته انه قابل زعيم يحب يجلد كل ماهو اصفر الف مبروك ا ,كلاهما,إيجابي
M671414942378143744,1, التعاون يلعب باب واحد امام النادي المدعوم الهلال_التعاون,سخرية,سلبي
M671409289995644928,1, التعاون يلعب والهلال يسجل من بلنتي بعد ابناا السكري لهم كلمه بنهايه المباراه الشمراني يسجل على طريقه ياسر بعد عودته الهلا ,سلبي,لا يمكن تحديده
M671409195460272128,4, التعاون_الهلال الهلال_التعاون تبون الجد شغلوا التحكيم واستمروا العالم تصارخ الحين وينسون بعد كم يوم والبطولات بتظل في ا ,سلبي,لا يمكن تحديده
M671415105645584384,2, التعاون_الهلال الهلال_التعاون مبروك لعشاق الزعيم وهاردلك للضعفاا والمساكين والفقراا ,كلاهما,إيجابي
M671413623848370176,1, الجحفلي يقول لكم الهلال_التعاون سمعني_صياحك ,سلبي,إيجابي
M671409194659131392,3, الجلاد يضحك ع صياحهم الهلال_التعاون ,سخرية,إيجابي
M671411293161660416,3, الجمعه القادم 4 ديسمبر دوري جميل الهلال نجران 8 00 مساا MBC PRO HD1 ملعب الملز احمد النفيسه الهلال_التعاون,سلبي,لا يمكن تحديده
M671412928764055552,3, الجميع_تضرر_من_التحكيم_الا_الهلال الهلال_التعاون اذا بتتكلم عن التحكيم ياليت ماتنسى الدفع الرباعي 2014 2015 ,سلبي,لا يمكن تحديده
M671408386177703936,18, الجميع_تضرر_من_التحكيم_الا_الهلال الهلال_التعاون التعاون_الهلال اجل الدوري السعودي هههههههههههه ,سلبي,سخرية
M671411391585193984,1, الجميع_تضرر_من_التحكيم_الا_الهلال الهلال_التعاون الحين اصحاب المركز_السادس ليش يصايحو والله المباراه مالها دخل ع مركزكم تطمنو,سلبي,سخرية
M671410004621205504,5, الجميع_تضرر_من_التحكيم_الا_الهلال الهلال_التعاون عبدالله بن مساعد ماختار هذي القناه عبث لنقل الدوري السعودي ,سلبي,لا يمكن تحديده
M671410742751592448,1, الجميع_تضرر_من_التحكيم_الا_الهلال حنفشه الهلال_التعاون سجل عندك بلنتي ثاني لايحتسب ,سلبي,لا يمكن تحديده
M671411308655456256,1, الجميع_تضرر_من_التحكيم_الا_الهلال صياحهم طررررررررب الهلال_التعاون ,سلبي,إيجابي
M671413429975040000,3, الجميل في وقتنا الحالي انه يوجد مكان يقال له اسيا حيث يكون العدل ويطبق القانون وينشر العدل ولامكان فيه للفاسدين الهلال_التعاون,سلبي,إيجابي
M671409855610134528,1, الجواب النصر اكثر فريق اكل من الي قلت عليه في اسيا الهلال_التعاون,محايد,لا يمكن تحديده
M671413944540643328,3, الحكم الدولي الكويتي سعد كميل يقول هدف التعاون غير صحيح ولا توجد ضربه جزاا للتعاون ومطرف القحطاني كمشجع نصراوي يخالف ذلك ,محايد,كلاهما
M671409933099905024,41, الحكم الدولي سعد كميل لاتوجد ركله جزاا لمهاجم التعاون جهاد الحسين على ديغاو الهلال_التعاون ,محايد,سلبي
M671409601942802432,5, الحكم الكويتي سعد كميل قرار الغاا هدف التعاون الاول صحيح لتداخل بدر الخميس في الكوره الهلال_التعاون,محايد,إيجابي
M671408964714799104,6, الحكم المحلل سعد كميل هدف التعاون الملغي قرار صحيح ولا وجود بلنتي للتعاون في اخر دقيقه الهلال_التعاون,محايد,إيجابي
M671408952685568000,1, الحكم سعد كميل تدخل ديقاو على جهاد سليم ولايوجد ضربه جزاا وهدف التعاون الملغي تسلسل بسبب تداخل الخميس في اللعبه الهلال_الت ,سلبي,محايد
M671415637890236416,10, الحكم كان عادل جدا نفس عداله نيشيمورا في عيونكم الهلال_التعاون,إيجابي,سخرية
M671411395536269312,2, الحكم_داعمني_لا_احد_يكلمني الهلال_التعاون حنفوشيات,سلبي,لا يمكن تحديده
M671409264712425472,15, الحمد لله الهلال_التعاون,لا يمكن تحديده,إيجابي
M671410065916694528,3, الحمد لله رب العالمين الهلال فائز ومتصدر الدوري والفقراويه يصيحون يارب جعلها دوم الهلال_التعاون,سلبي,إيجابي
M671411905626570752,17, الحمد لله ع الفوز الف الف مبرووك الفوز للزعيم وهاردلك لسكري القصيم الهلال_التعاون,كلاهما,إيجابي
M671412324914343936,3, الحمد لله ما يكتمل فوز الهلال الا بنباحهم الله يديم علينا نعمه الهلال ويديم عليهم لعنه النباح الهلال_التعاون,سلبي,إيجابي
M671410122850217984,1, الحمدلله الذي وفقني في اداره مباراه الهلال_التعاون وسيرتها الى بر الامان بلا اي اخطاا لماذا الصياح,كلاهما,إيجابي
M671409082520195072,1, الحمدلله على كل حال صحيح خسرنا المباراه لكن كسبنا احترام الجميع التعاون_الهلال الهلال_التعاون,كلاهما,إيجابي
M671412826091712512,10, الحمدلله مبروك فوز الهلال وهاردلك لسكري القصيم الهلال_التعاون,كلاهما,إيجابي
M671408830836809728,1, الحنفشه باقيه وتتمدد الهلال_التعاون,سخرية,محايد
M671411301948760064,1, الحنفوش يحنفش على لاعبي التعاون ويوزع ابتسامات على لاعبي الهلال الهلال_التعاون,سخرية,سلبي
M671408694291247104,3, الحين المباراه هذي ليه ماجله اهاااااا 93 18 الهلال_التعاون ,محايد,لا يمكن تحديده
M671411364309651456,1, الحين تاكدت ان الهلال ماشي بالطريق الصحيح من لما شفت صياح الكل م يقدرو يوقفونه بالملعب بس يحاولون يقللون من ابداعه بالتحكيم ,كلاهما,إيجابي
M671408468574670848,53, الحين عرفت ان منافسه الاهلي مع النصر الموسم الماضي كانت قمه الشرف الهلال_التعاون الجميع_تضرر_من_التحكيم_الا_الهلال ,سخرية,لا يمكن تحديده
M671409569541840896,1, الخاسر التعاون واللي يصيح صاحب المركز السادس والخارج من البطوله الهلال_التعاون,سلبي,سخرية
M671408412161392640,10, الخبير التحكيمي ل برو_سبورت لا يوجد ضربه جزاا لفريق التعاون والهدف الملغي للتعاون تسلل واعلام وجمهور الفقر يصيحون وينبحون ,سلبي,إيجابي
M671411409973067776,5, الدعم اللي تلقاه التعاون امام النصر لم يجده اليوم امام الهلال لان الخصم يختلف التحكيم_داعمني_لحد_يكلمني الهلال_التعا ,سخرية,سلبي
M671412798434484224,4, الدفاع المدني مشغول مع سيول بريده والا كان منع اقامه المباراه حفاظا على سلامه الجمهور لوجود شرخ بالمدرجات تذكرون شي اله ,كلاهما,سخرية
M671411155844390912,3, الدفع الرباعي بام عينه الهلال_التعاون ,سلبي,لا يمكن تحديده
M671409054930100224,20, الدفع الرباعي ينتقل من النصر للهلال اختصرها لكم فهد الغشيان وهو من مثل الناديين وشاهد كل شي الهلال_التعاون ,سلبي,محايد
M671408827221209088,1, الدفع_الرباعي_الهلالي الى متى الهلال_التعاون,سلبي,لا يمكن تحديده
M671411642731790336,3, الدلال لا يصنع الا بطلا من ورق الهلال_التعاون,سخرية,سلبي
M671411274513825792,1, الذهب اذا ما احد قدر يعيبه قالو غالي ولا مغشوش مع اني اهلاوي بس كلمه الحق تنقال الهلال يوم يرجع محد يعترف الا بتحكيم لقوته ,سخرية,إيجابي
M671409560561852416,36, الرجل الشجاع رمز العداله الذي عرف لهم سيعود يوميا الهلال_التعاون ,لا يمكن تحديده,إيجابي
M671408441404076032,1, الرمز يالملحم ماكذب عليكم تناقضات تفضخ العقل المهم كملو صياحكم الهلال_التعاون,سلبي,إيجابي
M671409733962735616,1, الزعيم تاهل ل دور الثمانيه وارتاح و غيره يتعب من كثر الصيااااااح مبروووووووووك التاهل الهلال_التعاون ,سخرية,إيجابي
M671408333635612672,26, الزعيم يستمتع بتناول السكري صب قهوه يا الهلال_التعاون,سخرية,إيجابي
M671416397826756608,1, الزعيم_ملكي_عالمي_يمشي_ويدعس بصراحه شكري الحنفوش كان موفقا لادارته للمباراهعلماانه مال لصالح التعاون في كثير من اللقطات الهلال_التعاون,كلاهما,إيجابي
M671413118711570432,5, السعاده تشبهك وتاخذ من شعارك كثير الهلال_التعاون ,لا يمكن تحديده,سلبي
M671408461603819520,21, السلام عليكم ترا اله لال يمشي بالتحكيم واحنا نادي الحكومه الهلال ,محايد,لا يمكن تحديده
M671409765059338240,7, السلام عليكم ياخوان ياهل الخير ساعدوني بقضاا ديني بالي الله يقدركم عليه الله يفرج لكم كرب الدنيا والاخره تكفون فزعتكم الهلال_ا ,لا يمكن تحديده,إيجابي
M671408375234699264,5, الشمراني هدف في الدقيقه 18 يودع نور الميدا هدف في الدقيقه 56 يذكرنا ببطولات الهلال حتى في اهدافهم اخلاق وانتو كملو صياح ال ,لا يمكن تحديده,إيجابي
M671415425696194560,2, الصياح في العاده يكون مصدر ازعاج فضيع للشخص الا صياح جماهير الاصفر الذليل متعه الهلال_التعاون,سخرية,سلبي
